order_id,customer_id,sales_rep_id,order_date,order_status,payment_status
2543,327,6,2024-08-10,Completed,Paid
2544,189,1,2023-11-25,Completed,Paid
2545,22,15,2023-10-22,Completed,Failed
2546,206,5,2024-04-09,Returned,Paid
2547,483,13,2024-03-02,Completed,Pending
2548,376,15,2025-08-01,Completed,Pending
2549,187,11,2025-08-07,Completed,Pending
2550,371,17,2023-09-30,Completed,Paid
2551,365,7,2024-03-20,Cancelled,Paid
2552,461,15,2025-01-14,Cancelled,Pending
2553,330,10,2025-02-06,Completed,Pending
2554,241,4,2023-10-17,Cancelled,Pending
2555,464,20,2024-09-07,Completed,Paid
2556,112,11,2024-02-13,Cancelled,Paid
2557,480,17,2025-02-26,Completed,Paid
2558,13,7,2025-06-26,Completed,Failed
2559,140,19,2023-12-19,Completed,Pending
2560,78,14,2024-02-10,Completed,Pending
2561,445,5,2024-05-18,Completed,Paid
2562,377,2,2025-12-22,Returned,Paid
2563,44,1,2023-05-14,Completed,Paid
2564,437,3,2024-11-09,Completed,Paid
2565,381,5,2024-02-20,Completed,Paid
2566,186,20,2023-05-16,Completed,Failed
2567,244,11,2025-07-03,Returned,Paid
2568,156,4,2024-08-16,Cancelled,Paid
2569,84,14,2023-11-08,Completed,Failed
2570,82,18,2025-04-19,Cancelled,Pending
2571,354,8,2024-07-29,Completed,Paid
2572,50,2,2025-06-30,Completed,Pending
2573,195,16,2025-08-26,Completed,Paid
2574,477,15,2025-01-12,Cancelled,Failed
2575,230,1,2024-01-08,Completed,Failed
2576,454,11,2024-12-05,Completed,Paid
2577,91,5,2023-05-22,Cancelled,Paid
2578,470,5,2025-03-17,Completed,Paid
2579,150,3,2024-10-18,Completed,Failed
2580,9,20,2025-10-10,Cancelled,Pending
2581,187,9,2023-12-13,Completed,Failed
2582,267,1,2024-07-27,Completed,Paid
2583,27,8,2023-12-08,Returned,Paid
2584,230,14,2024-06-22,Completed,Paid
2585,384,15,2024-07-12,Returned,Paid
2586,283,2,2024-11-12,Completed,Failed
2587,377,19,2023-01-22,Completed,Paid
2588,103,16,2025-02-18,Completed,Pending
2589,356,9,2023-03-15,Returned,Pending
2590,188,17,2024-11-18,Completed,Pending
2591,68,12,2024-12-01,Returned,Paid
2592,251,10,2024-01-31,Completed,Paid
2593,471,3,2025-07-10,Returned,Paid
2594,459,4,2025-11-08,Completed,Paid
2595,125,3,2023-08-08,Completed,Paid
2596,79,19,2023-05-14,Completed,Paid
2597,5,1,2023-06-04,Returned,Paid
2598,80,19,2023-05-25,Returned,Pending
2599,403,4,2024-11-08,Cancelled,Paid
2600,361,5,2023-04-26,Completed,Paid
2601,47,3,2024-01-16,Completed,Pending
2602,108,2,2024-04-22,Returned,Paid
2603,165,17,2025-03-03,Completed,Pending
2604,363,16,2024-02-09,Cancelled,Paid
2605,148,19,2025-08-18,Completed,Pending
2606,260,1,2024-01-14,Completed,Paid
2607,135,5,2024-02-09,Cancelled,Failed
2608,359,4,2024-01-23,Returned,Paid
2609,96,11,2024-01-21,Completed,Paid
2610,326,19,2025-03-19,Completed,Failed
2611,260,10,2025-04-24,Completed,Pending
2612,423,12,2024-05-28,Returned,Paid
2613,4,9,2025-12-22,Completed,Paid
2614,32,3,2023-05-13,Completed,Paid
2615,318,14,2023-05-04,Completed,Pending
2616,382,3,2023-01-25,Completed,Failed
2617,358,20,2025-01-10,Returned,Paid
2618,373,11,2024-06-21,Completed,Paid
2619,190,16,2025-09-10,Completed,Pending
2620,280,7,2024-10-03,Completed,Failed
2621,22,12,2023-12-16,Completed,Pending
2622,167,13,2025-08-03,Completed,Pending
2623,79,5,2025-07-15,Returned,Pending
2624,487,1,2025-05-09,Completed,Paid
2625,446,5,2025-02-20,Completed,Paid
2626,223,6,2023-01-29,Completed,Failed
2627,112,4,2024-01-12,Completed,Pending
2628,77,9,2025-08-25,Completed,Paid
2629,255,13,2023-02-14,Completed,Paid
2630,117,7,2024-07-22,Completed,Failed
2631,222,14,2025-10-19,Completed,Pending
2632,181,4,2023-05-03,Completed,Paid
2633,312,10,2025-09-03,Completed,Paid
2634,483,16,2025-11-28,Completed,Pending
2635,7,10,2025-10-01,Returned,Paid
2636,323,10,2024-11-24,Returned,Failed
2637,314,4,2025-05-28,Cancelled,Paid
2638,145,11,2025-12-20,Returned,Paid
2639,190,19,2023-09-20,Completed,Paid
2640,229,12,2023-02-06,Completed,Paid
2641,484,11,2024-03-04,Returned,Paid
2642,325,16,2024-10-02,Completed,Failed
2643,296,11,2024-11-28,Returned,Paid
2644,495,11,2023-09-18,Returned,Failed
2645,363,19,2024-04-13,Cancelled,Paid
2646,251,19,2024-05-25,Completed,Paid
2647,262,4,2024-10-03,Completed,Paid
2648,42,17,2024-10-20,Completed,Pending
2649,35,15,2024-06-28,Completed,Paid
2650,365,5,2024-07-19,Completed,Paid
2651,127,8,2025-08-28,Returned,Paid
2652,183,20,2024-11-01,Completed,Failed
2653,402,9,2023-10-27,Completed,Pending
2654,310,18,2024-10-05,Completed,Paid
2655,152,2,2023-09-04,Returned,Paid
2656,410,17,2025-12-08,Completed,Paid
2657,217,1,2025-02-09,Completed,Paid
2658,74,10,2024-02-23,Completed,Paid
2659,41,12,2025-05-13,Completed,Paid
2660,321,13,2025-07-03,Cancelled,Paid
2661,389,11,2025-06-28,Completed,Paid
2662,142,7,2025-07-22,Returned,Failed
2663,146,6,2025-07-17,Cancelled,Paid
2664,490,1,2024-10-23,Completed,Paid
2665,283,16,2024-10-30,Completed,Paid
2666,426,13,2024-10-07,Cancelled,Paid
2667,331,11,2025-06-08,Completed,Paid
2668,314,2,2024-10-30,Returned,Paid
2669,290,19,2024-10-25,Completed,Failed
2670,371,5,2023-04-25,Completed,Paid
2671,72,5,2023-05-20,Completed,Failed
2672,482,8,2023-12-01,Completed,Paid
2673,174,3,2025-01-01,Completed,Paid
2674,253,13,2023-05-23,Cancelled,Paid
2675,214,13,2025-12-10,Returned,Paid
2676,417,7,2023-07-03,Completed,Paid
2677,391,9,2023-08-25,Completed,Paid
2678,331,18,2023-04-26,Completed,Paid
2679,246,2,2024-04-06,Completed,Paid
2680,487,5,2024-04-21,Completed,Failed
2681,166,13,2024-10-16,Returned,Pending
2682,262,10,2023-02-09,Completed,Paid
2683,282,3,2025-04-29,Completed,Paid
2684,107,8,2023-03-15,Cancelled,Pending
2685,179,3,2023-01-15,Cancelled,Paid
2686,461,6,2025-11-08,Completed,Paid
2687,275,1,2023-11-08,Returned,Failed
2688,137,18,2024-07-30,Completed,Failed
2689,82,7,2025-03-06,Cancelled,Paid
2690,101,11,2024-11-16,Completed,Pending
2691,334,10,2023-09-02,Completed,Paid
2692,309,17,2025-07-01,Completed,Paid
2693,58,2,2024-01-14,Completed,Paid
2694,103,19,2024-02-26,Returned,Paid
2695,454,19,2024-03-14,Completed,Paid
2696,28,8,2025-08-07,Cancelled,Paid
2697,262,1,2024-03-20,Completed,Paid
2698,425,6,2024-03-19,Completed,Paid
2699,485,13,2025-10-20,Returned,Paid
2700,201,20,2025-07-26,Completed,Pending
2701,288,20,2025-09-10,Completed,Paid
2702,316,4,2023-06-09,Completed,Paid
2703,439,1,2023-04-13,Completed,Paid
2704,228,13,2024-09-13,Returned,Failed
2705,50,2,2023-11-23,Completed,Paid
2706,498,14,2024-01-26,Returned,Paid
2707,144,14,2023-06-05,Returned,Paid
2708,395,2,2024-09-01,Completed,Paid
2709,135,15,2023-10-18,Completed,Paid
2710,451,16,2023-03-04,Completed,Paid
2711,45,8,2023-08-19,Completed,Failed
2712,139,1,2024-07-13,Returned,Failed
2713,33,5,2025-09-09,Completed,Paid
2714,348,13,2025-03-25,Completed,Paid
2715,222,15,2025-10-15,Completed,Paid
2716,296,2,2023-01-28,Returned,Paid
2717,364,10,2024-07-29,Returned,Pending
2718,411,9,2024-02-20,Completed,Paid
2719,121,15,2024-01-21,Completed,Paid
2720,287,16,2025-06-10,Completed,Paid
2721,187,3,2024-08-09,Cancelled,Paid
2722,421,16,2025-07-23,Cancelled,Paid
2723,338,12,2025-02-03,Returned,Failed
2724,165,12,2023-10-26,Completed,Paid
2725,191,15,2025-04-02,Completed,Paid
2726,417,16,2023-10-30,Returned,Failed
2727,185,14,2025-04-15,Completed,Failed
2728,454,5,2024-06-02,Completed,Paid
2729,231,18,2025-08-13,Returned,Paid
2730,176,17,2023-03-29,Returned,Paid
2731,277,6,2024-11-30,Cancelled,Paid
2732,423,13,2024-02-26,Completed,Pending
2733,257,18,2023-08-18,Completed,Failed
2734,295,1,2023-08-01,Completed,Failed
2735,379,8,2023-12-04,Returned,Paid
2736,60,11,2025-09-28,Returned,Paid
2737,268,13,2025-03-19,Completed,Failed
2738,384,14,2024-12-20,Returned,Paid
2739,328,15,2024-04-07,Completed,Paid
2740,458,17,2023-01-02,Completed,Pending
2741,469,3,2023-10-23,Returned,Paid
2742,387,13,2024-05-10,Completed,Paid
2743,488,7,2023-07-17,Completed,Paid
2744,152,4,2023-03-05,Completed,Paid
2745,35,9,2023-05-27,Completed,Paid
2746,484,12,2025-05-14,Returned,Pending
2747,358,20,2023-01-22,Completed,Paid
2748,192,7,2025-03-05,Completed,Pending
2749,326,20,2025-09-06,Cancelled,Paid
2750,17,16,2025-10-03,Completed,Paid
2751,131,16,2023-03-05,Completed,Failed
2752,217,19,2023-07-20,Cancelled,Paid
2753,14,13,2025-10-01,Completed,Pending
2754,244,9,2023-06-27,Cancelled,Paid
2755,126,4,2023-06-19,Completed,Pending
2756,124,20,2024-11-21,Completed,Paid
2757,159,18,2024-10-23,Returned,Pending
2758,315,14,2024-03-19,Completed,Paid
2759,304,1,2023-09-20,Cancelled,Pending
2760,258,6,2023-05-22,Completed,Paid
2761,411,18,2025-03-05,Returned,Paid
2762,300,4,2024-06-02,Returned,Failed
2763,90,15,2025-10-02,Completed,Paid
2764,149,20,2023-03-23,Completed,Pending
2765,352,5,2023-08-13,Completed,Paid
2766,249,8,2025-09-14,Completed,Pending
2767,396,13,2023-12-28,Completed,Paid
2768,115,11,2024-01-10,Returned,Failed
2769,118,15,2025-10-07,Returned,Paid
2770,85,5,2023-07-27,Completed,Failed
2771,225,16,2023-02-18,Completed,Pending
2772,363,17,2023-02-12,Returned,Paid
2773,215,16,2023-08-06,Completed,Paid
2774,286,14,2025-06-12,Completed,Paid
2775,135,12,2023-06-28,Completed,Pending
2776,471,8,2025-11-04,Completed,Paid
2777,83,3,2023-02-19,Cancelled,Paid
2778,229,18,2024-02-07,Completed,Failed
2779,245,3,2024-06-22,Returned,Paid
2780,60,18,2025-04-26,Completed,Paid
2781,76,10,2024-02-19,Completed,Pending
2782,191,2,2023-01-23,Cancelled,Paid
2783,269,9,2023-08-19,Cancelled,Failed
2784,156,5,2023-01-19,Completed,Paid
2785,411,7,2025-09-10,Completed,Pending
2786,246,7,2025-09-06,Completed,Paid
2787,284,18,2025-03-05,Completed,Paid
2788,440,17,2023-09-18,Completed,Paid
2789,263,3,2025-09-05,Cancelled,Paid
2790,321,14,2024-05-20,Returned,Paid
2791,424,9,2024-04-06,Completed,Paid
2792,22,11,2025-06-03,Completed,Paid
2793,344,12,2024-01-30,Completed,Pending
2794,384,5,2024-04-05,Completed,Failed
2795,456,14,2025-11-09,Returned,Paid
2796,307,17,2024-05-09,Completed,Pending
2797,222,20,2023-06-03,Completed,Pending
2798,288,3,2023-05-16,Returned,Paid
2799,190,9,2023-03-23,Completed,Paid
2800,333,11,2025-08-09,Completed,Failed
2801,471,10,2024-10-31,Completed,Failed
2802,198,19,2025-09-25,Returned,Failed
2803,241,11,2023-10-09,Completed,Pending
2804,273,17,2024-12-02,Cancelled,Paid
2805,323,9,2024-05-30,Completed,Paid
2806,117,11,2025-11-17,Completed,Paid
2807,179,10,2024-01-27,Completed,Paid
2808,347,14,2025-11-26,Completed,Paid
2809,343,7,2025-05-18,Cancelled,Paid
2810,98,12,2024-08-27,Returned,Failed
2811,105,15,2024-10-19,Cancelled,Failed
2812,61,10,2023-12-22,Returned,Paid
2813,307,11,2024-02-26,Completed,Pending
2814,126,13,2025-02-06,Completed,Paid
2815,276,11,2025-07-29,Completed,Paid
2816,130,4,2023-05-28,Completed,Failed
2817,2,3,2025-03-16,Completed,Paid
2818,233,18,2025-10-10,Cancelled,Paid
2819,291,14,2025-11-12,Completed,Paid
2820,219,16,2023-04-15,Cancelled,Paid
2821,224,13,2025-09-02,Completed,Paid
2822,93,4,2023-10-14,Completed,Paid
2823,434,3,2023-03-26,Completed,Paid
2824,66,4,2024-07-03,Returned,Pending
2825,21,19,2024-02-24,Completed,Paid
2826,173,20,2023-08-17,Returned,Paid
2827,221,8,2024-08-05,Completed,Paid
2828,476,18,2024-06-30,Completed,Paid
2829,12,18,2023-11-07,Cancelled,Paid
2830,88,13,2024-03-26,Completed,Failed
2831,489,6,2023-02-05,Completed,Failed
2832,415,16,2024-07-06,Completed,Paid
2833,433,14,2024-05-19,Completed,Paid
2834,313,6,2025-07-30,Completed,Paid
2835,55,1,2024-07-26,Completed,Paid
2836,297,20,2025-06-10,Completed,Pending
2837,119,4,2024-03-13,Completed,Pending
2838,227,5,2025-06-28,Returned,Pending
2839,12,18,2025-02-17,Completed,Paid
2840,224,17,2025-10-03,Completed,Paid
2841,256,17,2023-02-12,Cancelled,Pending
2842,311,7,2025-06-24,Completed,Paid
2843,308,13,2023-06-08,Completed,Pending
2844,112,11,2024-02-29,Completed,Pending
2845,128,10,2024-07-15,Completed,Pending
2846,492,1,2025-08-19,Returned,Failed
2847,331,3,2024-05-14,Completed,Paid
2848,293,12,2025-03-07,Completed,Pending
2849,252,14,2023-02-11,Returned,Pending
2850,46,14,2025-05-18,Completed,Paid
2851,138,12,2024-04-13,Completed,Pending
2852,87,8,2023-11-20,Cancelled,Failed
2853,415,7,2025-12-23,Completed,Pending
2854,25,8,2025-01-16,Completed,Paid
2855,316,18,2023-07-09,Completed,Paid
2856,269,9,2023-06-12,Completed,Paid
2857,73,14,2024-08-23,Completed,Paid
2858,210,10,2024-04-14,Completed,Failed
2859,119,3,2023-05-17,Cancelled,Paid
2860,148,18,2023-12-27,Completed,Pending
2861,121,1,2023-12-10,Completed,Failed
2862,35,4,2023-06-07,Completed,Paid
2863,64,15,2025-12-29,Cancelled,Paid
2864,79,18,2024-01-02,Completed,Paid
2865,167,6,2023-01-18,Completed,Failed
2866,257,17,2023-02-12,Completed,Pending
2867,86,2,2023-10-04,Completed,Paid
2868,124,20,2023-09-28,Completed,Failed
2869,237,8,2024-07-25,Completed,Paid
2870,366,8,2023-08-14,Completed,Failed
2871,35,13,2023-03-28,Completed,Paid
2872,236,17,2024-08-11,Completed,Pending
2873,456,17,2025-04-07,Completed,Failed
2874,403,20,2024-12-25,Cancelled,Pending
2875,269,14,2024-05-29,Completed,Failed
2876,65,2,2025-10-20,Completed,Paid
2877,432,10,2025-01-22,Completed,Failed
2878,196,13,2025-04-24,Completed,Paid
2879,162,16,2023-02-18,Completed,Paid
2880,223,5,2024-03-17,Completed,Failed
2881,333,10,2023-10-14,Completed,Paid
2882,9,8,2023-10-19,Completed,Paid
2883,205,15,2025-09-23,Returned,Pending
2884,452,7,2025-01-30,Completed,Paid
2885,492,2,2025-05-01,Completed,Paid
2886,152,12,2023-07-27,Completed,Paid
2887,466,13,2025-08-10,Returned,Pending
2888,307,10,2023-06-09,Completed,Failed
2889,21,16,2025-09-04,Completed,Paid
2890,100,10,2024-11-09,Cancelled,Paid
2891,52,5,2023-01-23,Returned,Failed
2892,31,1,2024-07-06,Cancelled,Paid
2893,191,1,2025-12-03,Completed,Pending
2894,409,20,2024-11-15,Completed,Paid
2895,146,12,2024-10-30,Completed,Failed
2896,453,15,2023-09-10,Completed,Pending
2897,19,18,2025-11-18,Returned,Failed
2898,35,5,2025-11-02,Completed,Paid
2899,375,9,2025-06-19,Completed,Paid
2900,48,20,2024-02-07,Completed,Paid
2901,113,2,2025-03-18,Completed,Paid
2902,489,5,2023-01-25,Completed,Pending
2903,214,5,2024-02-01,Completed,Failed
2904,470,7,2024-06-06,Completed,Paid
2905,440,2,2023-12-01,Completed,Pending
2906,113,15,2023-05-16,Completed,Pending
2907,41,15,2023-08-22,Completed,Failed
2908,436,16,2025-02-01,Completed,Failed
2909,324,11,2024-11-08,Cancelled,Paid
2910,350,9,2025-12-01,Cancelled,Paid
2911,418,1,2024-04-08,Completed,Pending
2912,169,17,2024-07-11,Completed,Pending
2913,27,19,2025-04-08,Completed,Paid
2914,422,5,2023-08-07,Cancelled,Paid
2915,451,8,2024-03-24,Completed,Paid
2916,358,18,2023-07-21,Cancelled,Paid
2917,381,13,2025-04-25,Completed,Failed
2918,154,3,2024-11-09,Completed,Paid
2919,486,3,2025-09-12,Completed,Paid
2920,208,14,2025-06-11,Completed,Pending
2921,16,11,2025-08-27,Completed,Paid
2922,121,16,2024-09-22,Completed,Pending
2923,208,14,2024-03-14,Completed,Paid
2924,313,6,2024-05-13,Completed,Paid
2925,304,13,2024-10-31,Completed,Paid
2926,43,1,2023-06-18,Completed,Failed
2927,253,3,2025-05-27,Returned,Paid
2928,2,16,2023-04-16,Completed,Paid
2929,150,12,2023-10-01,Returned,Paid
2930,21,6,2023-06-29,Completed,Paid
2931,20,19,2023-07-24,Completed,Paid
2932,421,7,2023-01-01,Completed,Pending
2933,56,9,2025-10-01,Cancelled,Paid
2934,37,20,2025-12-13,Completed,Paid
2935,237,20,2023-05-14,Completed,Paid
2936,50,16,2025-11-20,Cancelled,Paid
2937,17,13,2024-08-04,Completed,Paid
2938,415,15,2025-08-26,Completed,Failed
2939,151,13,2024-09-19,Completed,Paid
2940,342,11,2024-09-25,Completed,Paid
2941,77,5,2025-08-02,Completed,Paid
2942,301,4,2023-05-01,Completed,Paid
2943,65,5,2025-07-08,Returned,Paid
2944,395,11,2024-08-01,Returned,Paid
2945,368,16,2024-05-04,Completed,Pending
2946,477,18,2023-09-09,Returned,Failed
2947,480,7,2024-09-11,Completed,Paid
2948,81,13,2025-01-15,Completed,Paid
2949,26,2,2023-05-16,Completed,Pending
2950,417,16,2024-01-18,Completed,Pending
2951,231,5,2024-10-24,Completed,Pending
2952,491,19,2024-10-06,Returned,Paid
2953,446,6,2023-01-16,Completed,Pending
2954,250,11,2023-07-10,Completed,Paid
2955,123,17,2023-10-15,Cancelled,Pending
2956,465,7,2024-07-23,Returned,Paid
2957,20,1,2025-05-05,Returned,Paid
2958,410,20,2024-12-03,Completed,Paid
2959,54,16,2023-01-06,Cancelled,Paid
2960,76,11,2024-03-08,Returned,Failed
2961,272,13,2024-07-14,Cancelled,Failed
2962,223,2,2024-02-07,Completed,Failed
2963,276,15,2024-08-17,Completed,Paid
2964,10,14,2024-11-12,Cancelled,Paid
2965,425,14,2025-08-29,Completed,Failed
2966,473,11,2024-04-17,Cancelled,Paid
2967,136,10,2025-07-09,Returned,Paid
2968,343,19,2024-04-14,Completed,Pending
2969,3,17,2024-06-27,Completed,Paid
2970,488,15,2024-03-30,Completed,Pending
2971,221,2,2023-01-05,Completed,Paid
2972,9,17,2025-05-03,Returned,Paid
2973,255,19,2023-04-15,Completed,Failed
2974,400,4,2024-08-11,Completed,Pending
2975,91,18,2024-11-03,Returned,Paid
2976,351,14,2023-01-30,Completed,Paid
2977,485,16,2024-05-17,Completed,Paid
2978,477,9,2023-09-23,Completed,Paid
2979,213,6,2024-06-10,Completed,Paid
2980,186,4,2023-12-02,Completed,Paid
2981,40,5,2023-05-21,Completed,Paid
2982,34,9,2024-05-05,Completed,Paid
2983,173,4,2025-07-13,Cancelled,Failed
2984,262,4,2025-08-10,Completed,Failed
2985,403,3,2024-07-23,Completed,Paid
2986,91,13,2024-12-24,Completed,Failed
2987,372,1,2024-05-27,Cancelled,Paid
2988,84,5,2023-05-10,Completed,Paid
2989,418,18,2025-12-05,Completed,Pending
2990,16,11,2024-12-20,Completed,Pending
2991,414,17,2023-08-01,Completed,Paid
2992,98,20,2023-12-10,Returned,Pending
2993,500,8,2023-05-18,Returned,Pending
2994,199,11,2025-07-26,Returned,Paid
2995,461,2,2024-02-12,Completed,Pending
2996,2,19,2024-01-21,Completed,Paid
2997,333,11,2025-02-01,Completed,Paid
2998,442,15,2024-10-07,Completed,Paid
2999,305,17,2023-07-16,Cancelled,Paid
3000,243,16,2023-10-06,Cancelled,Failed
